"Day ","Items ","Note ","Amount "
"59","Retail","Revenue - Retail Sales Bangkok - White Wine","9700"
"59","Retail","Revenue - Retail Sales Bangkok - Sparkling Wine","62160"
"59","Retail","Revenue - Retail Sales Jakarta - Red Wine","40902"
"59","Retail","Revenue - Retail Sales Jakarta - White Wine","77640"
"59","Retail","Revenue - Retail Sales Jakarta - Sparkling Wine","14410"
"59","Overflow Expense - Retail","Cash Payment - Overflow Fee  - Ho Chi Minh City","-620"
"59","Rental Expense","Cash Payment - Rental - Ho Chi Minh City","-1560"
"59","Rental Expense","Cash Payment - Rental - Butterworth","-2000"
"59","Rental Expense","Cash Payment - Rental - Manila","-1860"
"59","Overflow Expense - Retail","Cash Payment - Overflow Fee  - Bangkok","-2300"
"59","Rental Expense","Cash Payment - Rental - Bangkok","-1320"
"59","Rental Expense","Cash Payment - Rental - Jakarta","-1800"
"58","Human Resource Expense","Attended Training","-15000"
"58","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 9963 ","-168000"
"58","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 9963 ","-75000"
"58","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 9963 ","-113120"
"58","Human Resource Expense","Counselled","-2000"
"58","Procurement Raw Material","Cash Payment - Procurement Raw Material - PO ID: 9989 ","-48160"
"58","Procurement Raw Material","Cash Payment - Procurement Raw Material - PO ID: 9989 ","-110768"
"58","Procurement Raw Material","Cash Payment - Procurement Raw Material - PO ID: 9989 ","-344000"
"58","Human Resource Expense","Counselled","-2000"
"58","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"58","Marketing Expense","Cash Payment - Marketing - Ho Chi Minh City","-30000"
"58","Marketing Expense","Cash Payment - Marketing - Manila","-30000"
"58","Marketing Expense","Cash Payment - Marketing - Bangkok","-30000"
"58","Marketing Expense","Cash Payment - Marketing - Jakarta","-30000"
"58","Salary Expense","Cash Payment - Salary Expense","-1784"
"58","Salary Expense","Cash Payment - Salary Expense","-1610"
"58","Salary Expense","Cash Payment - Salary Expense","-1763"
"58","Salary Expense","Cash Payment - Salary Expense","-1680"
"58","Salary Expense","Cash Payment - Salary Expense","-1700"
"58","Salary Expense","Cash Payment - Salary Expense","-17943"
"58","Retail","Revenue - Retail Sales Ho Chi Minh City - Red Wine","38400"
"58","Retail","Revenue - Retail Sales Ho Chi Minh City - White Wine","9702"
"58","Retail","Revenue - Retail Sales Ho Chi Minh City - Sparkling Wine","118235"
"58","Retail","Revenue - Retail Sales Manila - Red Wine","69890"
"58","Retail","Revenue - Retail Sales Manila - White Wine","42100"
"58","Retail","Revenue - Retail Sales Manila - Sparkling Wine","12480"
"58","Retail","Revenue - Retail Sales Bangkok - Red Wine","30992"
"58","Retail","Revenue - Retail Sales Bangkok - White Wine","7680"
"58","Retail","Revenue - Retail Sales Bangkok - Sparkling Wine","56992"
"58","Retail","Revenue - Retail Sales Jakarta - Red Wine","35640"
"58","Retail","Revenue - Retail Sales Jakarta - White Wine","69660"
"58","Retail","Revenue - Retail Sales Jakarta - Sparkling Wine","10480"
"58","Penalty Expense","Cash Payment - Late penalty - SRV SO ID: 6716","-4400"
"58","Overflow Expense - Retail","Cash Payment - Overflow Fee  - Ho Chi Minh City","-868"
"58","Rental Expense","Cash Payment - Rental - Ho Chi Minh City","-1560"
"58","Rental Expense","Cash Payment - Rental - Butterworth","-2000"
"58","Rental Expense","Cash Payment - Rental - Manila","-1860"
"58","Overflow Expense - Retail","Cash Payment - Overflow Fee  - Bangkok","-2450"
"58","Rental Expense","Cash Payment - Rental - Bangkok","-1320"
"58","Rental Expense","Cash Payment - Rental - Jakarta","-1800"
"57","Human Resource Expense","Cash Payment - Staff Recruiting","-15000"
"57","Human Resource Expense","Attended Training","-15000"
"57","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 9793 ","-243600"
"57","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 9793 ","-120000"
"57","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 9793 ","-369054"
"57","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"57","Marketing Expense","Cash Payment - Marketing - Ho Chi Minh City","-30000"
"57","Marketing Expense","Cash Payment - Marketing - Manila","-30000"
"57","Marketing Expense","Cash Payment - Marketing - Bangkok","-30000"
"57","Marketing Expense","Cash Payment - Marketing - Jakarta","-30000"
"57","Salary Expense","Cash Payment - Salary Expense","-1784"
"57","Salary Expense","Cash Payment - Salary Expense","-1610"
"57","Salary Expense","Cash Payment - Salary Expense","-1763"
"57","Salary Expense","Cash Payment - Salary Expense","-1680"
"57","Salary Expense","Cash Payment - Salary Expense","-1700"
"57","Salary Expense","Cash Payment - Salary Expense","-17943"
"57","Shipping Expense","Cash Payment - Shipping Expense - B2B SO : 9236","-88679"
"57","Retail","Revenue - Retail Sales Ho Chi Minh City - Red Wine","35680"
"57","Retail","Revenue - Retail Sales Ho Chi Minh City - White Wine","9900"
"57","Retail","Revenue - Retail Sales Ho Chi Minh City - Sparkling Wine","107270"
"57","Retail","Revenue - Retail Sales Manila - Red Wine","1102"
"57","Retail","Revenue - Retail Sales Manila - White Wine","42100"
"57","Retail","Revenue - Retail Sales Manila - Sparkling Wine","12768"
"57","Retail","Revenue - Retail Sales Bangkok - Red Wine","31616"
"57","Retail","Revenue - Retail Sales Bangkok - White Wine","8240"
"57","Retail","Revenue - Retail Sales Bangkok - Sparkling Wine","52728"
"57","Retail","Revenue - Retail Sales Jakarta - Red Wine","38520"
"57","Retail","Revenue - Retail Sales Jakarta - White Wine","71496"
"57","Retail","Revenue - Retail Sales Jakarta - Sparkling Wine","10560"
"57","Overflow Expense - Retail","Cash Payment - Overflow Fee  - Ho Chi Minh City","-1147"
"57","Rental Expense","Cash Payment - Rental - Ho Chi Minh City","-1560"
"57","Rental Expense","Cash Payment - Rental - Butterworth","-2000"
"57","Rental Expense","Cash Payment - Rental - Manila","-1860"
"57","Overflow Expense - Retail","Cash Payment - Overflow Fee  - Bangkok","-2600"
"57","Rental Expense","Cash Payment - Rental - Bangkok","-1320"
"57","Rental Expense","Cash Payment - Rental - Jakarta","-1800"
"56","Human Resource Expense","Counselled","-2000"
"56","Procurement Raw Material","Cash Payment - Procurement Raw Material - PO ID: 9610 ","-53592"
"56","Procurement Raw Material","Cash Payment - Procurement Raw Material - PO ID: 9610 ","-91350"
"56","Procurement Raw Material","Cash Payment - Procurement Raw Material - PO ID: 9610 ","-138000"
"56","Procurement Raw Material","Cash Payment - Procurement Raw Material - PO ID: 9610 ","-1273680"
"56","Procurement Raw Material","Cash Payment - Procurement Raw Material - PO ID: 9610 ","-64000"
"56","Human Resource Expense","Counselled","-2000"
"56","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"56","Marketing Expense","Cash Payment - Marketing - Ho Chi Minh City","-30000"
"56","Marketing Expense","Cash Payment - Marketing - Manila","-30000"
"56","Marketing Expense","Cash Payment - Marketing - Bangkok","-30000"
"56","Marketing Expense","Cash Payment - Marketing - Jakarta","-30000"
"56","Salary Expense","Cash Payment - Salary Expense","-1784"
"56","Salary Expense","Cash Payment - Salary Expense","-1260"
"56","Salary Expense","Cash Payment - Salary Expense","-1743"
"56","Salary Expense","Cash Payment - Salary Expense","-1661"
"56","Salary Expense","Cash Payment - Salary Expense","-1700"
"56","Salary Expense","Cash Payment - Salary Expense","-17925"
"56","Retail","Revenue - Retail Sales Ho Chi Minh City - Red Wine","37760"
"56","Retail","Revenue - Retail Sales Ho Chi Minh City - White Wine","9372"
"56","Retail","Revenue - Retail Sales Ho Chi Minh City - Sparkling Wine","104040"
"56","Retail","Revenue - Retail Sales Manila - Red Wine","78938"
"56","Retail","Revenue - Retail Sales Manila - White Wine","40900"
"56","Retail","Revenue - Retail Sales Manila - Sparkling Wine","11424"
"56","Retail","Revenue - Retail Sales Bangkok - Red Wine","30056"
"56","Retail","Revenue - Retail Sales Bangkok - White Wine","8240"
"56","Retail","Revenue - Retail Sales Bangkok - Sparkling Wine","10712"
"56","Retail","Revenue - Retail Sales Jakarta - Red Wine","38880"
"56","Retail","Revenue - Retail Sales Jakarta - White Wine","74200"
"56","Retail","Revenue - Retail Sales Jakarta - Sparkling Wine","9440"
"56","Overflow Expense - Retail","Cash Payment - Overflow Fee  - Ho Chi Minh City","-2449"
"56","Rental Expense","Cash Payment - Rental - Ho Chi Minh City","-1560"
"56","Rental Expense","Cash Payment - Rental - Butterworth","-2000"
"56","Rental Expense","Cash Payment - Rental - Manila","-1860"
"56","Rental Expense","Cash Payment - Rental - Bangkok","-1320"
"56","Rental Expense","Cash Payment - Rental - Jakarta","-1800"
"55","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 9381 ","-113120"
"55","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 9381 ","-225000"
"55","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 9381 ","-113120"
"55","Human Resource Expense","Staff Dismiss","-52000"
"55","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"55","Marketing Expense","Cash Payment - Marketing - Ho Chi Minh City","-30000"
"55","Marketing Expense","Cash Payment - Marketing - Manila","-30000"
"55","Marketing Expense","Cash Payment - Marketing - Bangkok","-30000"
"55","Marketing Expense","Cash Payment - Marketing - Jakarta","-30000"
"55","Salary Expense","Cash Payment - Salary Expense","-1784"
"55","Salary Expense","Cash Payment - Salary Expense","-1260"
"55","Salary Expense","Cash Payment - Salary Expense","-1743"
"55","Salary Expense","Cash Payment - Salary Expense","-1661"
"55","Salary Expense","Cash Payment - Salary Expense","-1700"
"55","Salary Expense","Cash Payment - Salary Expense","-17925"
"55","Retail","Revenue - Retail Sales Ho Chi Minh City - Red Wine","35492"
"55","Retail","Revenue - Retail Sales Ho Chi Minh City - White Wine","8778"
"55","Retail","Revenue - Retail Sales Ho Chi Minh City - Sparkling Wine","106250"
"55","Retail","Revenue - Retail Sales Manila - Red Wine","75656"
"55","Retail","Revenue - Retail Sales Manila - White Wine","35770"
"55","Retail","Revenue - Retail Sales Manila - Sparkling Wine","10904"
"55","Retail","Revenue - Retail Sales Bangkok - Red Wine","24846"
"55","Retail","Revenue - Retail Sales Bangkok - White Wine","8000"
"55","Retail","Revenue - Retail Sales Bangkok - Sparkling Wine","41600"
"55","Retail","Revenue - Retail Sales Jakarta - Red Wine","35088"
"55","Retail","Revenue - Retail Sales Jakarta - White Wine","70600"
"55","Retail","Revenue - Retail Sales Jakarta - Sparkling Wine","11040"
"55","Overflow Expense - Retail","Cash Payment - Overflow Fee  - Ho Chi Minh City","-2697"
"55","Rental Expense","Cash Payment - Rental - Ho Chi Minh City","-1560"
"55","Rental Expense","Cash Payment - Rental - Butterworth","-2000"
"55","Rental Expense","Cash Payment - Rental - Manila","-1860"
"55","Rental Expense","Cash Payment - Rental - Bangkok","-1320"
"55","Rental Expense","Cash Payment - Rental - Jakarta","-1800"
"54","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 9239 ","-113120"
"54","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 9239 ","-169680"
"54","Human Resource Expense","Cash Payment - Staff Recruiting","-15000"
"54","Procurement Raw Material","Cash Payment - Procurement Raw Material - PO ID: 9245 ","-26274"
"54","Procurement Raw Material","Cash Payment - Procurement Raw Material - PO ID: 9245 ","-16800"
"54","Procurement Raw Material","Cash Payment - Procurement Raw Material - PO ID: 9245 ","-1148400"
"54","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"54","Marketing Expense","Cash Payment - Marketing - Ho Chi Minh City","-20000"
"54","Marketing Expense","Cash Payment - Marketing - Manila","-20000"
"54","Marketing Expense","Cash Payment - Marketing - Bangkok","-20000"
"54","Marketing Expense","Cash Payment - Marketing - Jakarta","-20000"
"54","Salary Expense","Cash Payment - Salary Expense","-1784"
"54","Salary Expense","Cash Payment - Salary Expense","-1688"
"54","Salary Expense","Cash Payment - Salary Expense","-1743"
"54","Salary Expense","Cash Payment - Salary Expense","-1661"
"54","Salary Expense","Cash Payment - Salary Expense","-1700"
"54","Salary Expense","Cash Payment - Salary Expense","-17925"
"54","Retail","Revenue - Retail Sales Ho Chi Minh City - Red Wine","95760"
"54","Retail","Revenue - Retail Sales Ho Chi Minh City - White Wine","28908"
"54","Retail","Revenue - Retail Sales Ho Chi Minh City - Sparkling Wine","325210"
"54","Retail","Revenue - Retail Sales Manila - Red Wine","182224"
"54","Retail","Revenue - Retail Sales Manila - White Wine","103194"
"54","Retail","Revenue - Retail Sales Manila - Sparkling Wine","37600"
"54","Retail","Revenue - Retail Sales Bangkok - Red Wine","71176"
"54","Retail","Revenue - Retail Sales Bangkok - White Wine","25360"
"54","Retail","Revenue - Retail Sales Bangkok - Sparkling Wine","124760"
"54","Retail","Revenue - Retail Sales Jakarta - Red Wine","109048"
"54","Retail","Revenue - Retail Sales Jakarta - Sparkling Wine","31440"
"54","Services","Revenue - Service Sales Order ID: 7973","47000"
"54","Overflow Expense - Retail","Cash Payment - Overflow Fee  - Ho Chi Minh City","-2945"
"54","Rental Expense","Cash Payment - Rental - Ho Chi Minh City","-1560"
"54","Rental Expense","Cash Payment - Rental - Butterworth","-2000"
"54","Rental Expense","Cash Payment - Rental - Manila","-1860"
"54","Rental Expense","Cash Payment - Rental - Bangkok","-1320"
"54","Rental Expense","Cash Payment - Rental - Jakarta","-1800"
"53","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 9029 ","-112000"
"53","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 9029 ","-120000"
"53","Human Resource Expense","Staff Dismiss","-51000"
"53","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"53","Marketing Expense","Cash Payment - Marketing - Ho Chi Minh City","-20000"
"53","Marketing Expense","Cash Payment - Marketing - Manila","-20000"
"53","Marketing Expense","Cash Payment - Marketing - Bangkok","-20000"
"53","Marketing Expense","Cash Payment - Marketing - Jakarta","-20000"
"53","Salary Expense","Cash Payment - Salary Expense","-1784"
"53","Salary Expense","Cash Payment - Salary Expense","-1688"
"53","Salary Expense","Cash Payment - Salary Expense","-1743"
"53","Salary Expense","Cash Payment - Salary Expense","-1661"
"53","Salary Expense","Cash Payment - Salary Expense","-1700"
"53","Salary Expense","Cash Payment - Salary Expense","-17456"
"53","Retail","Revenue - Retail Sales Ho Chi Minh City - Red Wine","96824"
"53","Retail","Revenue - Retail Sales Ho Chi Minh City - White Wine","26928"
"53","Retail","Revenue - Retail Sales Ho Chi Minh City - Sparkling Wine","295290"
"53","Retail","Revenue - Retail Sales Manila - Red Wine","180600"
"53","Retail","Revenue - Retail Sales Manila - White Wine","104174"
"53","Retail","Revenue - Retail Sales Manila - Sparkling Wine","32712"
"53","Retail","Revenue - Retail Sales Bangkok - Red Wine","76998"
"53","Retail","Revenue - Retail Sales Bangkok - White Wine","23920"
"53","Retail","Revenue - Retail Sales Bangkok - Sparkling Wine","111920"
"53","Retail","Revenue - Retail Sales Jakarta - Red Wine","104877"
"53","Retail","Revenue - Retail Sales Jakarta - White Wine","81600"
"53","Retail","Revenue - Retail Sales Jakarta - Sparkling Wine","28960"
"53","Services","Revenue - Service Sales Order ID: 7627","202000"
"53","Overflow Expense - Retail","Cash Payment - Overflow Fee  - Ho Chi Minh City","-1643"
"53","Rental Expense","Cash Payment - Rental - Ho Chi Minh City","-1560"
